year,country,pref,reuse,variance,covariance,exports,imports,consumption,maxflowreuse,leontiefreuse,impshare,logsize
2005,AUS,.29970703,.18891016,.00001159023,.0001952812,149343.22,151441.7,705959.63,.54728466,.13440277,.17706208,13.659211
2005,AUT,.44956055,.42096737,6.8088684e-06,.000094591553,144305.81,133793.88,280198.41,.58170873,.31705546,.31517678,12.958677
2005,BEL,.40473634,.4845148,.00001586402,-.0009963651,247065.8,221153.78,336740.72,.61425209,.40647894,.37881348,13.277325
2005,BGR,.42583007,.49992388,9.9274239e-06,-.00059486629,10701.976,14190.528,28482.756,.79945719,.3433409,.36214432,10.576042
2005,BRA,.47021484,.25404882,9.3586805e-06,.0011989261,134029.8,96807.008,795202.69,.52267379,.11883583,.10417953,13.742114
2005,CAN,.37929687,.2956847,.000019518877,.00010253327,416185.09,355455.47,1037155.3,.50477469,.23744735,.24457826,14.189375
2005,CHN,.25810546,.3333438,4.9010487e-06,-.0019916724,836718.81,670058.94,2123614.5,.65452129,.25655282,.22634578,14.900812
2005,CYP,.43637696,.3353655,.000012798571,-.00036814265,3450.0903,6664.356,18863,.96576232,.22348323,.29867473,10.012929
2005,CZE,.36835939,.51511341,8.2013066e-06,.000976226,85928.977,81433.609,116670.24,.68021536,.43222424,.40194434,12.218985
2005,DEU,.40737304,.32704383,5.8262417e-06,.0029272947,1096000,865640.06,2427501.3,.47646421,.24175589,.2456761,15.074965
2005,DNK,.40825194,.38110033,.000017553022,-.00056298252,112538.84,96932.125,220830.02,.56536931,.32470089,.2907654,12.717005
2005,ESP,.48486328,.40099669,.000045356835,-.0022902819,245985.92,326928.69,1156846.4,.78782487,.26381177,.23304902,14.154004
2005,EST,.28623047,.41557965,4.6626587e-06,-.00023915721,8210.8945,9115.8057,14990.559,.70513165,.3602975,.39289805,10.05197
2005,FIN,.39023438,.39231703,.000017123724,.00023818034,79071.609,68175.828,173329.67,.612266,.30360952,.27010888,12.438775
2005,FRA,.52878416,.37648243,.00015277308,-.0011490077,517609.75,517951.34,2035951.3,.60452145,.24770321,.20283492,14.752999
2005,GBR,.40737304,.26560819,8.8725201e-06,.0018955532,547244.81,574998.75,2219255.5,.58306766,.17700347,.20784336,14.833094
2005,GRC,.51965332,.36010522,.000028450744,.0014061214,37936.25,68675.086,258633.06,1,.25708774,.23156504,12.600037
2005,HUN,.46142578,.56362891,5.8044752e-06,-.00042853391,67510.242,70392.297,105698.15,.74525523,.45218223,.40640235,12.062251
2005,IDN,.24072266,.23393844,.000033838656,-.00029920315,93886.82,78243.844,264891.81,.62460274,.18785922,.2180839,12.790461
2005,IND,.47314453,.34054887,.000037594047,-.00042348611,157727.97,169922.11,838895.13,.78256863,.20094784,.17049786,13.812128
2005,IRL,.27919921,.46898386,.00001058507,-.000513167,159911.94,131133.92,162039.95,.63028449,.42070794,.40730906,12.682158
2005,ITA,.49365234,.38806728,.00007898824,.00060647988,428302.31,429718.53,1692797.1,.64352083,.22145958,.20259236,14.567445
2005,JPN,.45947266,.20593125,.000027466447,-.00080296502,653686.56,530733.06,4424927,.51789528,.11732844,.10450353,15.440549
2005,KOR,.38320312,.41992167,.000018799929,-.00014857958,327944.66,281709.81,770938.5,.66803712,.32163784,.25636011,13.909805
2005,LTU,.44604492,.47478607,.000032343676,.00087070209,12539.707,14441.405,26710.889,.72288758,.35787645,.3679283,10.577722
2005,LUX,.29267579,.61528778,5.8014080e-06,.00038028488,49834.598,42511.949,28334.213,.69618386,.58873945,.54384798,11.266626
2005,LVA,.35742188,.40269226,.000027148857,.00081796205,6561.4224,8617.0615,17242.576,.76041538,.29937923,.36200058,10.077609
2005,MEX,.61477053,.43335587,.00010417493,-.00013039153,218309.89,219826.55,835482.19,.6919024,.29895538,.20860524,13.867906
2005,MLT,.41176757,.50999361,.00001036632,-.00056343386,3577.498,4367.5864,6362.6167,.71844178,.42860132,.43938994,9.2043343
2005,NLD,.42143553,.42623004,4.9453993e-06,.0015629781,341871.75,276263.22,544249.13,.57363963,.33644649,.31176698,13.694609
2005,POL,.47216797,.44861886,9.2714299e-06,.002385021,112144.88,109753.16,286047.19,.65525401,.30173105,.27562872,12.89469
2005,PRT,.5400635,.4666369,.00001671372,.000039638217,46689.047,66279.344,193276.45,.82740986,.30705351,.27620363,12.38825
2005,ROM,.40473634,.40272835,9.3991894e-06,-.00031372436,31153.801,41395.488,103750.51,.86215699,.29549092,.30685076,11.812321
2005,RUS,0,.072729222,2.1640715e-06,-.011821349,226895.34,137665.44,602804.69,.27681941,.075331293,.16592194,13.628819
2005,RoW,.29619139,.31904551,.000063446947,.00040238877,2014786.5,2135586,5170812.5,.75690556,.27539116,.2972036,15.787589
2005,SVK,.45263672,.57803994,.000013085563,.00046472379,34796.844,35572.91,47250.086,.70059562,.45729637,.43356785,11.315046
2005,SVN,.4302246,.47505888,.000023915438,.00073079544,20166.838,20708.977,34224.559,.65354842,.40323579,.38073993,10.903961
2005,SWE,.41088867,.38565454,6.9429584e-06,.0011796008,170943.42,136436.25,315517.09,.53811604,.30076799,.28046727,13.094911
2005,TUR,.57158202,.45964888,.000013044887,.00087250641,83868.938,112728.18,484176.31,.90560108,.25721145,.1984493,13.249956
2005,TWN,.39023438,.49193349,.000024950472,.00040187105,226720.56,200893.33,332014.91,.64964128,.43507919,.35954997,13.233432
2005,USA,.52609861,.25823149,.000057311488,.0018807573,1187011.4,1834853.3,13340537,.87895054,.12423818,.12630165,16.491558
2006,AUS,.30727538,.19666372,.000014815822,.00047824765,161914.5,161775.14,752184.19,.54902196,.14308348,.17697777,13.725694
2006,AUT,.44340819,.43270901,3.9060124e-06,-.00088338665,162637.2,147182.5,295069.56,.57923764,.32798639,.32156506,13.033984
2006,BEL,.41264647,.5034532,.000018414405,.00041594007,273343.03,246146.92,358061.22,.62674338,.4230147,.38984045,13.355701
2006,BGR,.29033202,.42694575,.000010735068,.00053172425,18922.043,20576.428,33643.703,.67565358,.33611929,.39144176,10.86982
2006,BRA,.46923828,.24414377,7.8237945e-06,-.0010755064,156508.08,118388,984053.31,.53523731,.11720912,.10379801,13.947031
2006,CAN,.39492187,.29807287,.000029362771,.0005645061,447523.31,394786.22,1184180.1,.51536423,.2389373,.24194729,14.305135
2006,CHN,.23486328,.32295254,2.8580459e-06,-.0003736876,1061578,802127.75,2494241.5,.62353045,.25239396,.22558169,15.084096
2006,CYP,.47607422,.37372789,.000019065292,.0005217552,3796.7695,7593.4697,20693.42,1,.25705427,.31006169,10.106028
2006,CZE,.37539062,.53916961,7.9291385e-06,-.0013222141,103876.18,98543.68,133873.09,.69787842,.45262718,.41448572,12.378972
2006,DEU,.40034181,.34137991,4.7223298e-06,.001253578,1258715,1003709.3,2533327.8,.4826175,.26001981,.26468828,15.148416
2006,DNK,.40737304,.4072209,.000011815403,.00071510655,128101.82,115795.46,239265.2,.59416628,.35357171,.31520376,12.814116
2006,ESP,.50085449,.43146053,.000052175434,-.00057489803,278285.22,377946.47,1274467.4,.82277626,.28620106,.24340418,14.25554
2006,EST,.417041,.52587485,8.8127354e-06,-.000067641893,10009.093,11651.085,17377.313,.74618751,.43194723,.42543316,10.217802
2006,FIN,.38632813,.41027531,.000021730217,-.0014713986,91424.992,78162.406,181962.59,.60561734,.32879302,.28590328,12.518646
2006,FRA,.53254396,.3903009,.00015405843,.0010628836,559843.19,569438.38,2159155.3,.62281942,.26199347,.20942946,14.815774
2006,GBR,.4144043,.27413255,.000011438659,.00021861488,607572.75,632001.06,2374982,.5886476,.18338835,.21189924,14.908291
2006,GRC,.52233887,.39102083,.00003845623,-.00061242463,43661.844,80437.734,284219.47,1,.28488442,.24532577,12.700407
2006,HUN,.43374023,.57395172,5.6235722e-06,.000069361253,81417.633,83013.078,107885.91,.74486381,.47808871,.43851838,12.151107
2006,IDN,.21923828,.20408463,.00002604707,-.00080828439,112559.64,88144.219,346386.84,.5943917,.16451915,.19205773,13.036689
2006,IND,.45361328,.35357186,.000028030134,-.0008297523,198123.95,213375.17,947707.19,.81193757,.21002576,.18621869,13.951641
2006,IRL,.29267579,.46812728,.00001192966,.001091637,170932.38,143958.75,184763.91,.63687867,.41077265,.40472379,12.781833
2006,ITA,.50676268,.42356953,.000076517019,.0014482045,481657,496999.28,1785815.5,.68241239,.24516454,.21918647,14.634176
2006,JPN,.45654297,.23716234,.000027238757,.00013495539,703104.31,591311.63,4219379.5,.56335253,.13981034,.12012465,15.409324
2006,KOR,.38710937,.43225634,.000018709654,.0017630041,373619.09,331011,877018.38,.68880773,.33317265,.26467383,14.039164
2006,LTU,.44516602,.48090562,.000033405624,-.0001180633,14802.129,17761.908,31585.998,.72239369,.36279801,.38289773,10.744799
2006,LUX,.27099609,.62694424,4.2178503e-06,-.0003336787,62816.273,51665.707,29456.559,.69449759,.60471147,.55992329,11.432505
2006,LVA,.40825194,.45882887,.000028026016,-.00096428301,7471.603,11386.667,22715.15,.86744952,.31871814,.3772074,10.315159
2006,MEX,.61223143,.43062639,.00010053265,-.00081278163,251495.91,250118.98,936424.5,.68106329,.29968649,.21055198,13.987715
2006,MLT,.40209961,.53916156,.000027490109,.00083526806,4339.1494,5158.8877,6760.3228,.73100322,.463,.46478677,9.3146524
2006,NLD,.42583007,.44208607,3.4206421e-06,-.001100858,374203.84,309369.25,583072.13,.58979708,.35120177,.32317665,13.771847
2006,POL,.47021484,.47501871,7.0701881e-06,.00059904793,137120.59,137410.61,324890.16,.68613297,.32708347,.29741865,13.043344
2006,PRT,.52824706,.46477184,.000014137554,.000073295596,55476.367,74631.977,204838.94,.79204768,.31822941,.28669837,12.469649
2006,ROM,.40825194,.40677017,.000011323232,-.00051960797,38170.105,52856.406,130244.63,.86984748,.2930938,.31384671,12.034184
2006,RUS,0,.069634922,1.6868375e-06,-.0080113718,285063.91,177506.77,790493.06,.27097079,.072254755,.16503707,13.88835
2006,RoW,.28564453,.31271896,.00006756228,.00062078191,2317531.5,2481827.5,5955605.5,.76276791,.27247012,.29998627,15.928524
2006,SVK,.43286133,.58640295,.000011924868,-.00032687795,44573.172,45020.051,55319,.71348697,.48270369,.45068648,11.511847
2006,SVN,.4144043,.47903678,.00002096716,.00028018415,23592.172,24089.404,37343.715,.65423167,.41554847,.39532375,11.017577
2006,SWE,.40913087,.39590564,7.8004450e-06,.00078998582,192960.41,155369.56,339604,.54447913,.3124744,.29173854,13.185459
2006,TUR,.59033203,.49187812,.000017946519,.0027910152,96586.477,135671.41,541456,.96420026,.28375572,.21263695,13.36616
2006,TWN,.38789064,.51090842,.000022882368,-.00039156454,250928,218687.45,336705.38,.66253018,.45796472,.37214947,13.283858
2006,USA,.53200686,.26861128,.000067398942,-.00047352212,1348900.3,2032551.1,14142815,.86775941,.13155718,.13120246,16.555817
2007,AUS,.31958008,.20953472,.000018783057,.00063468987,195359.2,203614.14,916600.69,.57988411,.15205434,.18311284,13.921635
2007,AUT,.43989259,.43351758,5.6555541e-06,-.001227443,194688.09,174264.31,338807.94,.57539171,.33308637,.32664594,13.187207
2007,BEL,.4144043,.51258308,.000019953102,.00070158864,324688.84,292889.78,411351.63,.63400453,.43365765,.39792618,13.509041
2007,BGR,.46923828,.60853171,.000012726782,-.0011268768,23672.799,30675.434,44046.73,.85251755,.44449452,.45297766,11.12313
2007,BRA,.47607422,.25211251,.000010357722,.0031735431,182673.14,153431.64,1253047.5,.58533823,.1186469,.10686734,14.177177
2007,CAN,.40122071,.29602775,.000028456994,-.00060050777,479760.69,429994.47,1321416,.51469016,.23298296,.23872976,14.403951
2007,CHN,.23095703,.31422505,2.2306092e-06,-.0031388362,1342004.1,973630.81,3176598.3,.6086393,.24513422,.21547167,15.323713
2007,CYP,.48095703,.39592817,.000019190282,-.00067342154,4611.5791,9632.7842,24877.604,1,.28212291,.32665485,10.291779
2007,CZE,.37382811,.54101247,8.3145014e-06,-.00091781141,133682.14,123846.64,160249.19,.67979372,.45905891,.4213455,12.591102
2007,DEU,.39335936,.34735468,5.1119123e-06,.00090560777,1510355.9,1170974.9,2835592,.48140401,.26684347,.26944062,15.284755
2007,DNK,.4144043,.42611867,.000013722678,.00043814094,147311.58,135452.42,274629.13,.61526513,.36705047,.32102242,12.952621
2007,ESP,.50891113,.43989864,.000058102582,.00027547477,334952.88,453611.84,1494496.9,.82761097,.29196084,.24794988,14.419526
2007,EST,.40385741,.48018274,.000013903087,.0011866217,11380.256,13466.351,22206.619,.73454571,.38113806,.40094087,10.42189
2007,FIN,.38476563,.40848392,.000021399392,-.00062583206,109319.49,92552.172,215165.81,.60356849,.3260394,.28522763,12.689996
2007,FRA,.54543459,.40406236,.00016161879,.00025625207,636358.94,660251,2489622.8,.63606155,.26670054,.21121398,14.955259
2007,GBR,.41088867,.26977575,.000012424277,.00010768719,703544.63,729681.25,2728348,.58147746,.18139729,.21261774,15.048622
2007,GRC,.51643068,.38841388,.000052025007,.00083240832,51368.77,98724.664,337117.19,1,.27999067,.25412673,12.870012
2007,HUN,.4275879,.57226211,7.6781926e-06,-.0010596791,103086.97,101586.19,127523.68,.72399771,.4824672,.44050953,12.348486
2007,IDN,.23779297,.20378867,.000025306497,.000399121,125466.08,102583.45,415640.81,.60178024,.15994491,.18958074,13.201372
2007,IND,.45263672,.35121113,.000025154926,.0011543181,242725.13,268350.44,1204682,.8370983,.21097808,.1854008,14.185285
2007,IRL,.27919921,.46137545,.000013593759,-.00047522294,202338.86,171829.48,215565.39,.62375265,.40626231,.4111695,12.943007
2007,ITA,.50031739,.42261225,.000073496849,.0011061027,574777.88,577897.94,2017936.9,.66441274,.2507433,.22289298,14.768216
2007,JPN,.45263672,.25234035,.000026909916,.002090852,772058.5,639123.63,4201593,.57046807,.15317725,.12850189,15.419664
2007,KOR,.38085938,.4376303,.000016247048,.002376653,436228.16,385382.97,966246.31,.68957806,.34213388,.27478787,14.153749
2007,LTU,.42495117,.43636489,.000026648044,.00048030028,17519.477,22277.305,41775.605,.68137336,.31685019,.37570241,10.990282
2007,LUX,.24990234,.6306529,4.3432433e-06,-.00015668692,79144.18,64671.504,34660.914,.69549423,.61254168,.56826544,11.642242
2007,LVA,.4302246,.450634,.000020437546,.00043445319,10035.707,15338.8,32441.643,.85437739,.30440608,.36110538,10.656726
2007,MEX,.60905761,.42550334,.000099423662,.000060297032,275760.13,277634,1022320.8,.68325657,.29508469,.21388036,14.076398
2007,MLT,.37851563,.52722007,.000011647153,-.0004327122,5320.7524,6223.1943,7877.4819,.72114968,.45490178,.47151718,9.4878387
2007,NLD,.4161621,.43404165,2.8236193e-06,.00050149299,436276.72,357993.69,671502.06,.57964081,.35044473,.32316351,13.917868
2007,POL,.45947266,.47308174,6.2472291e-06,-.00096750498,174806.16,179302.88,409328.41,.68314511,.32809138,.30695474,13.277886
2007,PRT,.51965332,.4561933,.000015364541,.0020449655,66247.695,87100.148,237321.09,.76615334,.31376037,.28692064,12.623363
2007,ROM,.4144043,.3931309,.000010489774,.000057148129,48894.801,71798.656,183822.88,.87433702,.27551922,.30852258,12.357581
2007,RUS,0,.067672409,3.3220049e-06,-.014394547,326695.75,241530.3,1095176.3,.30850989,.06908869,.16986781,14.167485
2007,RoW,.29267579,.32253614,.000063718166,.00068760104,2656330.5,3029337.5,7159128,.79992104,.27989611,.30862924,16.099468
2007,SVK,.42231447,.57594889,7.3960382e-06,-.00028678571,61061.863,59368.938,71808.758,.6875878,.47508743,.44681764,11.797132
2007,SVN,.40385741,.48576489,.000019535255,.00098237512,29219.039,30342.359,45911.445,.67337984,.42151424,.40386215,11.226982
2007,SWE,.42231447,.41119003,.000012403606,-.0012402285,226789.44,186026.55,395724.25,.55536562,.31874824,.29883125,13.341521
2007,TUR,.59619141,.49896652,.000023226117,.00071440637,119530.02,164454.83,661962.75,.96328604,.2938267,.21043679,13.568961
2007,TWN,.36835939,.50718129,.000022225719,.00035854589,277126.03,235846.05,346764.22,.65140682,.45743328,.37802491,13.34373
2007,USA,.52395022,.26563147,.000061510145,.0029346561,1530925.4,2161402.8,14756626,.81597018,.13275743,.13270274,16.605911
2008,AUS,.31479493,.20973034,.00002334169,-.00054881303,243242.17,223979.5,984650,.5267393,.15785065,.18240975,14.020809
2008,AUT,.4302246,.43972704,5.7615134e-06,.00062185107,218578.16,197448.31,376966.84,.58710891,.34038803,.33154222,13.297233
2008,BEL,.43725586,.54728752,.000022123722,.00040703174,375094.16,354991.53,470776.16,.6730572,.461207,.41967607,13.648121
2008,BGR,.45947266,.59538299,.000016314329,-.000031317195,28533.014,37860.242,54463.691,.84301507,.43923309,.45616561,11.326556
2008,BRA,.46826172,.26562592,8.5193060e-06,.002182811,225925.78,211376.03,1528972.5,.65812129,.13019218,.12044916,14.377921
2008,CAN,.40034181,.29900637,.000027030199,.0020812564,511222.81,465299.25,1411603.1,.53000742,.22530286,.2419872,14.469307
2008,CHN,.23095703,.2987918,1.8746638e-06,-.0012870847,1581532.9,1165162.3,4158318.5,.60618567,.22573714,.2029952,15.562943
2008,CYP,.59443361,.48278648,.000050858966,-.00041009655,5147.4307,11415.839,29352.525,1,.30212447,.33089429,10.448713
2008,CZE,.38320312,.54059666,9.0196290e-06,-.00023553085,160845.92,149210.14,201160.02,.68712497,.45529363,.41217595,12.799416
2008,DEU,.40561524,.35312736,.000040231931,.0001672224,1671979.6,1323009.8,3129273,.49570429,.27540892,.27555513,15.384387
2008,DNK,.4275879,.44671351,.000012943204,-.00035295004,172483.94,156527.13,302105.09,.61798263,.38757375,.32981613,13.070205
2008,ESP,.52019042,.45080742,.000066409899,-.00029845943,366573.16,483950.56,1659682.1,.83692181,.29342371,.23883988,14.5217
2008,EST,.36523438,.44907969,8.5310321e-06,.00017005111,13084.973,13935.88,23128.262,.6819452,.37461415,.38482836,10.49718
2008,FIN,.37539062,.42065871,.000021074249,-.0018432469,123398.02,108837.96,241733.97,.63384998,.34018964,.29807842,12.808014
2008,FRA,.56689453,.42396247,.000088830289,.00089811574,704818.88,745498.94,2765315.3,.65822786,.27775109,.21483289,15.059704
2008,GBR,.39882812,.27760702,.000012857549,-.0010609934,737461.63,748582.5,2594315.3,.5895049,.1998976,.22467966,15.019016
2008,GRC,.54382324,.3933115,.000045078225,-.00025001622,60927.844,115536.13,380873.25,1,.29364985,.26151165,12.998615
2008,HUN,.43549806,.5792135,6.7641949e-06,.001119924,116244.72,116238.97,146158.5,.73186284,.48055893,.44297844,12.477637
2008,IDN,.19414063,.20183066,.00003859977,-.00049221184,150603.3,137567.52,506276.78,.66178066,.16761509,.20942561,13.395257
2008,IND,.50031739,.37851679,.000053821186,.0008230845,259622.89,294846.69,1329637.4,.820997,.21901546,.18552448,14.278779
2008,IRL,.28154296,.47685423,9.4437928e-06,-.00046497106,213772.95,181990.36,219650.33,.6418891,.42095247,.41989058,12.97947
2008,ITA,.48876953,.41748944,.000075108721,-.000041347197,620446.25,633477.94,2211442.8,.67999524,.2555083,.22369447,14.856455
2008,JPN,.47216797,.300816,.000038702274,.0022917381,861051.19,782840,4735979.5,.66004264,.18082172,.13986702,15.537746
2008,KOR,.37460938,.50933474,.000015592193,.00094373111,495057.31,473784.94,898678.94,.76995844,.41625318,.33993873,14.147499
2008,LTU,.47509766,.52482283,.000039451497,-.00023303452,24346.732,29376.438,49922.234,.7469762,.39317527,.39554122,11.215448
2008,LUX,.25400391,.63391298,5.2707487e-06,.00018194532,90750.609,74058.078,39493.367,.70039266,.61666405,.56861037,11.777164
2008,LVA,.38164061,.39364347,.000015255982,-.00075052312,12076.112,16280.536,36267.066,.77168673,.28789014,.33677009,10.78608
2008,MEX,.60461426,.41916007,.00013730163,-.0012423815,284015.88,294482.5,1106151.9,.70205748,.28814578,.21183234,14.144935
2008,MLT,.37851563,.51564825,.000019715959,-.00051588187,5961.311,6853.3579,8970.6895,.71224296,.43782145,.45897117,9.6112623
2008,NLD,.40737304,.44722936,2.8478528e-06,.0001904769,527855.13,438605.72,751489.38,.59223014,.37086901,.34283629,14.061858
2008,POL,.46044922,.47214639,7.3725200e-06,.00047132946,213238.3,225277.38,520890.16,.69982702,.32640749,.3068637,13.506439
2008,PRT,.5400635,.48413533,.000021596368,.000068256093,72611.117,100750.89,265071.78,.82786644,.32991919,.29835948,12.729862
2008,ROU,.40122071,.3935802,8.2303277e-06,-.0012198065,60280.25,86273.898,220896.91,.87978977,.27960253,.30683112,12.546741
2008,RUS,0,.06756267,8.0167356e-06,-.025718629,424573.44,322083.97,1409500.8,.31242207,.071086302,.1756112,14.42205
2008,RoW,.25810546,.29350898,.000051272124,-.00046457877,3336283.8,3569754,8519424,.74692452,.2596375,.30110005,16.288321
2008,SVK,.42143553,.57007653,9.9820600e-06,.000060025683,73507.383,72874.141,92710.25,.69633114,.46614417,.43842605,12.021053
2008,SVN,.40473634,.47716337,.000021099391,-.00057030027,32166.34,34397.055,54070.793,.67365104,.41150412,.39886594,11.364856
2008,SWE,.43110353,.43051246,.000016651975,-.00023858569,248132.59,208723.92,424529.63,.57572311,.33621138,.31029528,13.418999
2008,TUR,.48876953,.3609243,8.1316130e-06,-.00057324901,147548.3,192754.44,746949.69,.70431316,.22334695,.21548896,13.704018
2008,TWN,.37929687,.5383805,.000028206212,.00015104427,288769.5,258045.08,364682.38,.7009182,.4862923,.39489532,13.390024
2008,USA,.5411377,.29803765,.000085717096,.00056640792,1641838.6,2337644.8,15132820,.8645004,.15106355,.13935573,16.63538
2009,AUS,.26748046,.1674574,.000010096526,-.00026891049,200696.48,192821.09,975694.88,.53606415,.12655312,.16390897,13.977962
2009,AUT,.4275879,.39872265,6.5535705e-06,-.00029785922,168010.11,153419.23,350168.22,.56598788,.29655725,.29607421,13.158074
2009,BEL,.40913087,.47981063,.000025416746,.0012329496,301037.72,275136.13,429727.41,.61998451,.40552017,.37650418,13.501847
2009,BGR,.36523438,.47769374,.000021383959,.0010513489,21725.164,24912.59,46036.879,.74529183,.34546947,.36764815,11.123757
2009,BRA,.46533203,.21915922,5.2142495e-06,-.00023814449,177168.16,168974.34,1509595.9,.63568026,.10167865,.10017663,14.338323
2009,CAN,.4144043,.29247183,.000023242756,.00080960972,377137.53,381023.53,1292959.1,.57359493,.20601052,.2281446,14.328392
2009,CHN,.23486328,.26280358,3.6635247e-06,-.0058873985,1333217.1,1048884.5,4748920,.62855923,.19049041,.17245328,15.620867
2009,CYP,.46533203,.36664307,.000027005963,-.0009905434,4628.4951,8671.1064,26052.65,1,.25955927,.28262004,10.331404
2009,CZE,.39335936,.50470686,8.2585275e-06,.00085383188,121602.41,110242.02,172837.06,.6514163,.41256166,.37441319,12.592829
2009,DEU,.43110353,.32098651,.000047654241,-.00006744,1265888.4,1004959.2,2903953,.46633559,.23712245,.24100657,15.243388
2009,DNK,.44428712,.4140684,.000013394699,.000083425541,133160.8,117439.95,272647,.58920419,.35918272,.28939798,12.913635
2009,ESP,.49267578,.38169202,.000059601651,-.0027080586,293688.19,350325.25,1483541.3,.74603599,.24029601,.19711876,14.390566
2009,EST,.32915038,.38316461,5.8382020e-06,.00031534006,9918.4043,8832.5146,16806.469,.58547527,.32688558,.33049792,10.19335
2009,FIN,.38242188,.38202152,.000022404911,.00047941186,87225.828,79860.25,216527.22,.62716848,.30117893,.26291177,12.62397
2009,FRA,.58447266,.40244243,.00013317655,.00010613271,564578.94,595525.5,2561139.3,.62419307,.24332544,.19052437,14.955174
2009,GBR,.38789064,.25957045,.000013477498,-.00075625797,572279.81,577281.31,2115434,.57718396,.18657415,.21478526,14.804201
2009,GRC,.53308105,.33230236,.000029601464,-.0012207247,45928.477,89996.07,351589.06,1,.24214701,.22639522,12.892994
2009,HUN,.40034181,.51565981,9.0048743e-06,.0011573232,86121.641,81386.031,114323.01,.6752283,.43261257,.40602747,12.208293
2009,IDN,.20263672,.16695498,.000027901111,.00051463465,130588.27,109126.09,527370.81,.61688226,.1357217,.16585544,13.396898
2009,IND,.55341798,.40279269,.00016083641,-.0026835972,227253.97,267974.34,1367541.1,.8379941,.23303568,.16803057,14.282256
2009,IRL,.27099609,.4800643,.000012426252,-.0003535045,195689.11,154971.78,174444.5,.62207919,.42884254,.41869146,12.821619
2009,ITA,.47705078,.3592492,.000075935,-.0021199703,467638.56,476147.31,2023016.9,.659872,.2134003,.19117349,14.728057
2009,JPN,.48486328,.23211379,.000038633443,-.0043552583,640035.88,569068.81,4871828,.58214712,.13278939,.10324435,15.522413
2009,KOR,.34282225,.44541204,.000014391815,.00035087328,407710.19,352512.88,765613.44,.6887309,.36804885,.3004396,13.975351
2009,LTU,.44340819,.4433445,.0000309139,-.0015175017,17787.709,18317.814,35394.602,.62141496,.33290488,.34443435,10.881481
2009,LUX,.25517577,.62754589,.000010192104,.00063523243,79204.18,63756.895,35605.477,.69597286,.61173373,.55532694,11.651031
2009,LVA,.30727538,.32442334,.000026812564,.0006331972,9650.0811,10057.26,25106.584,.60597408,.24168257,.28936204,10.456126
2009,MEX,.57744139,.39036432,.000062912775,.00013520157,219208.3,221336.64,866632.25,.65563834,.28959027,.20383899,13.897865
2009,MLT,.35664064,.46628162,.000018792163,-.00070770975,4978.8672,5595.79,8187.3511,.66744852,.39369088,.42501119,9.4854097
2009,NLD,.40649414,.42493737,3.7587613e-06,-.00075565424,431915.97,362207.69,694372.94,.58797467,.34618366,.32159394,13.934439
2009,POL,.44252929,.4210206,8.2779634e-06,.0011322962,165890.06,158895.39,406349.75,.62583411,.28906381,.27767274,13.257314
2009,PRT,.5368408,.44254881,.000034804678,.0016002422,56774.355,77465.797,241008.25,.77344888,.27504918,.26014212,12.604119
2009,ROU,.34555665,.33216956,6.8853592e-06,5.8118248e-06,46893.391,56842.5,165733.69,.79127878,.24077156,.26733425,12.267295
2009,RUS,0,.050627541,4.0569503e-06,-.019103693,286686.34,216665.45,1066747.6,.25137469,.053045049,.16008572,14.118155
2009,RoW,.29619139,.28852576,.000054693224,.00027405587,2360037.3,2797099.3,8143928.5,.81070215,.24131216,.26628983,16.167263
2009,SVK,.4144043,.51545995,.000010155177,.000046073936,57239.258,55238.945,84099.727,.64627808,.41774705,.39082596,11.858916
2009,SVN,.39804688,.42203048,.000017935032,.00003431708,24932.816,24863.447,46213.176,.61358351,.36354464,.34947079,11.172489
2009,SWE,.43461913,.39688167,.000019623529,-.00085284084,181913.17,152138.61,351008.94,.5565393,.30690637,.28548002,13.186131
2009,TUR,.46435547,.29484272,8.3568229e-06,.00039344875,117814.34,136836.02,603881.31,.56815559,.17953989,.18960349,13.489359
2009,TWN,.38789064,.47311157,.000021507152,-.00060640823,229938.56,189322.13,329049.47,.62149018,.42433801,.33868727,13.233883
2009,USA,.53361815,.22681288,.000076384589,.0011670378,1402113.8,1779776.5,14543878,.72140849,.11375313,.11161278,16.584719
2010,AUS,.25048828,.15731423,9.2002138e-06,.00018716077,273733.28,240089.89,1205603.4,.48856574,.1230958,.16229564,14.207105
2010,AUT,.43549806,.4253352,6.4842457e-06,.000297558,179111.34,165293.94,346888.56,.58333808,.32155585,.31424707,13.173057
2010,BEL,.426709,.51525229,.00002716959,.00035886487,322584.63,298178.28,430450.22,.64822739,.431961,.39596877,13.531867
2010,BGR,.36523438,.47856134,.000021917811,.0017480659,21334.014,24512.334,45234.289,.74812329,.34655467,.36822832,11.105984
2010,BRA,.46728516,.22746941,4.7979370e-06,-.00059201685,232982.25,235979.06,1970776.6,.67105258,.10546599,.10708026,14.605675
2010,CAN,.40209961,.29943356,9.4226307e-06,.00096165517,449279.44,456234.56,1516270,.57133418,.20194909,.23211554,14.491282
2010,CHN,.23779297,.28699392,2.4068963e-06,.0036494606,1743486.4,1433395.8,5687223.5,.6584354,.21236032,.1929016,15.821132
2010,CYP,.46435547,.3655377,.000026683629,.00038293068,4524.5112,8483.8838,25474.104,1,.2595315,.2828092,10.308907
