year	country	leontiefreuse	domesticpref	reuse	exports	imports	consumption	maxflow	importshare
2009	DNK	.35913733	.47929686	.42073727	133160.8	117439.95	272647	75044.297	.28939798
2009	ESP	.24006525	.48710936	.37813607	293688.19	350325.25	1483541.3	215946.94	.19711876
2009	EST	.32678032	.32539064	.38212183	9918.4043	8832.5146	16806.469	5599.5107	.33049792
2009	FIN	.30102536	.40742189	.3789539	87225.828	79860.25	216527.22	53701.582	.26291177
2009	FRA	.24321826	.56992185	.4060058	564578.94	595525.5	2561139.3	350726.38	.19052437
2009	GBR	.18655467	.34882814	.24826872	572279.81	577281.31	2115434	296823.66	.21478526
2009	GRC	.24214382	.48476562	.32807299	45928.477	89996.07	351589.06	32033.484	.22639522
2009	HUN	.43256563	.40351564	.51939172	86121.641	81386.031	114323.01	57147.305	.40602747
2009	IDN	.13570257	.15185547	.15717421	130588.27	109126.09	527370.81	71096.719	.16585544
2009	IND	.23288725	.57539064	.42487928	227253.97	267974.34	1367541.1	188936.75	.16803057
2009	IRL	.42882001	.27607423	.47707489	195689.11	154971.78	174444.5	114522.36	.41869146
2009	ITA	.21320631	.48164064	.37008533	467638.56	476147.31	2023016.9	287942.81	.19117349
2009	JPN	.13269702	.47460938	.23014748	640035.88	569068.81	4871828	372021.53	.10324435
2009	KOR	.36812642	.36132813	.44312188	407710.19	352512.88	765613.44	269859.31	.3004396
2009	LTU	.33289331	.49257812	.45316309	17787.709	18317.814	35394.602	10514.257	.34443435
2009	LUX	.61173153	.27373046	.62782329	79204.18	63756.895	35605.477	53103.684	.55532694
2009	LVA	.2415594	.32539064	.32467449	9650.0811	10057.26	25106.584	5765.7998	.28936204
2009	MEX	.28958294	.55507815	.38749385	219208.3	221336.64	866632.25	129219.66	.20383899
2009	MLT	.39364943	.36367187	.46629375	4978.8672	5595.79	8187.3511	3257.7034	.42501119
2009	NLD	.34614652	.38710937	.41497692	431915.97	362207.69	694372.94	251103.69	.32159394
2009	POL	.28892791	.45585936	.42831352	165890.06	158895.39	406349.75	102846.22	.27767274
2009	PRT	.2749404	.53330076	.44104016	56774.355	77465.797	241008.25	42152.906	.26014212
2009	ROU	.24066979	.35039061	.34096259	46893.391	56842.5	165733.69	33317.941	.26733425
2009	RUS	.05295736	0	.050890926	286686.34	216665.45	1066747.6	70052.602	.16008572
2009	RoW	.24133135	.33789063	.30409774	2360037.3	2797099.3	8143928.5	1705866.4	.26628983
2009	SVK	.41765893	.43007812	.52123243	57239.258	55238.945	84099.727	36538.168	.39082596
2009	SVN	.36348975	.36601561	.42065999	24932.816	24863.447	46213.176	14991.983	.34947079
2009	SWE	.30682829	.43632811	.40239552	181913.17	152138.61	351008.94	99620.273	.28548002
2009	TUR	.1795008	.46757811	.29425046	117814.34	136836.02	603881.31	65388.145	.18960349
2009	TWN	.42431483	.42070311	.48162764	229938.56	189322.13	329049.47	139333.61	.33868727
2009	USA	.11374984	.50810546	.21014364	1402113.8	1779776.5	14500000	990168.5	.11192075
2010	AUS	.12301097	.28720704	.17001501	273733.28	240089.89	1205603.4	131846.95	.16229564
2010	AUT	.32154509	.43710938	.42345396	179111.34	165293.94	346888.56	101284.53	.31424707
2010	BEL	.43189198	.46523437	.52646834	322584.63	298178.28	430450.22	203464.28	.39596877
2010	BGR	.34621444	.35351563	.47127289	21334.014	24512.334	45234.289	15651.068	.36822832
2010	BRA	.10539141	.46367186	.23087586	232982.25	235979.06	1970776.6	147829.05	.10708026
2010	CAN	.20191185	.40585938	.29978639	449279.44	456234.56	1516270	245996.72	.23211554
2010	CHN	.21065079	.23710938	.28848183	1743486.4	1433395.8	5687223.5	1118012.9	.1929016
2010	CYP	.25951937	.47773439	.36576551	4524.5112	8483.8838	25474.104	3674.228	.2828092
2010	CZE	.45077002	.39023438	.55057067	136855.55	126404.07	175656.3	92933.461	.40447769
2010	DEU	.26071227	.44726563	.35357738	1391739	1107225.3	2890038.8	666278.81	.25859007
2010	DNK	.35535377	.46289063	.41530496	141872.73	121416.04	268067.56	78197.727	.2961798
2010	ESP	.27284986	.50810546	.41811746	322167.16	380447.84	1415886.5	239081.81	.21889304
2010	EST	.32654876	.32695311	.38224012	9835.293	8765.4902	16667.322	5538.7388	.33074057
2010	FIN	.32651231	.41289061	.40827316	93309.531	86651.945	214919.53	59900.754	.28112841
2010	FRA	.26788989	.57539064	.43325186	609073.75	642703.13	2512759.5	388539.66	.20587362
2010	GBR	.2038397	.37617189	.27685377	617534.5	639541.13	2196081.3	331134.88	.22730222
2010	GRC	.24186972	.48789063	.32857811	42838.238	83993.938	327916.03	29879.475	.22654881
2010	HUN	.45464334	.37460938	.5330255	97512.055	90529.203	113839.59	65606.586	.4283345
2010	IDN	.13803977	.093408205	.14995924	171667.86	151155	694385.88	98000.797	.17453305
2010	IND	.2151165	.5503906	.39499673	308575.88	340763.44	1685732.9	233976.63	.17086795
2010	IRL	.43720809	.25205079	.48110315	197740.64	152820.41	155756.72	115364.48	.4323099
2010	ITA	.25517794	.50517577	.42832544	514167.56	547652.19	1985304.3	343764.03	.21910717
2010	JPN	.14955345	.46523437	.2498455	835356.38	705549.5	5269733	476163.09	.11556743
2010	KOR	.37503269	.35585937	.46102822	519652.84	461432.22	926872.63	350340.25	.31899351
2010	LTU	.33396834	.49414063	.45550436	17525.207	18058.363	34859.219	10384.501	.34472772
2010	LUX	.6120097	.27490234	.62845957	81066.969	65248.18	36435.426	54337.574	.55529237
2010	LVA	.24246618	.32617188	.32584113	8957.4043	9340.7676	23306.688	5372.3818	.28950971
2010	MEX	.30341864	.5589844	.40483746	286285.31	284403.5	1018125.2	170607.17	.21803221
2010	MLT	.39452842	.35664064	.46666372	5036.9502	5661.1919	8285.1172	3297.7673	.42494845
2010	NLD	.37645766	.39726561	.44498923	468328	391264.34	675552	277884.88	.34205016
2010	POL	.32355803	.47539061	.47327918	191581.38	189481.48	441430.53	125876.45	.29933321
2010	PRT	.27514911	.52919924	.43793774	55295.973	75499.766	234728.5	40946.781	.26032206
2010	ROU	.24010411	.35351563	.34210664	46919.016	56910.109	165828.86	33282.066	.26750025
2010	RUS	.052828867	0	.05234905	371743.19	280014.13	1275772.1	91197.508	.16996147
2010	RoW	.2474879	.34960938	.30649787	2870206.5	3275723.5	9265315	1961861.5	.26992854
2010	SVK	.41825554	.43007812	.52187008	56957.867	54970.309	83690.375	36421.793	.39083537
2010	SVN	.36427453	.36679688	.42172298	23731.539	23681.74	43996.684	14311.615	.34965837
2010	SWE	.31645921	.44257814	.41407433	212123.11	178440.39	400598.53	118479.08	.29122588
2010	TUR	.19056939	.49335939	.3287839	129404.4	178749.48	740113.44	81361.805	.20557311
2010	TWN	.4621239	.40351564	.51995575	311633.09	268995.94	383557.44	198383.55	.38693842
2010	USA	.13460144	.51689452	.246622	1634458.3	2142527.5	15100000	1230204.3	.12803088
2011	AUS	.13735297	.29658204	.18841399	326818.22	304332.97	1417152.1	171284.19	.17450581
2011	AUT	.34209508	.44414061	.44876564	212266.8	200016.47	388543	124306.45	.33291146
2011	BEL	.4594335	.47617188	.55311579	371397.63	349087.31	474726.78	243171.27	.41257209
2011	BGR	.34639332	.35351563	.47144872	23898.363	27470.141	50675.844	17548.383	.3683598
2011	BRA	.11886551	.48085937	.25273857	294453.44	299324.09	2256495.5	187490.61	.11733833
2011	CAN	.20225976	.39570314	.29650375	518169.66	514288.19	1661648	277659.13	.23593175
2011	CHN	.2139006	.23476562	.29488847	2086189.1	1791452.6	7092210.5	1434967.9	.19518137
2011	CYP	.26015791	.48007813	.36814147	4868.0396	9139.9736	27417.93	3952.5078	.28309429
2011	CZE	.46432623	.36992186	.5508104	164829.45	150593.05	190373.22	110841.17	.42396373
2011	DEU	.27240255	.44648439	.36871091	1602979.1	1304427.8	3191065.8	791780.5	.27209336
2011	DNK	.37140158	.45898438	.43179449	159117.52	136733.33	284718.75	90687.406	.30807155
2011	ESP	.29673788	.51279294	.43418252	386533.81	428282.5	1489128.6	277455.94	.22833666
2011	EST	.32722795	.32773438	.38306525	11484.274	10239.278	19463.92	6485.5508	.33085221
2011	FIN	.34433377	.44101563	.44313261	104298.3	102165.91	243651	71284.398	.293623
2011	FRA	.28506812	.57773435	.44457608	691459.88	747139.63	2732499.3	456852.13	.21820927
2011	GBR	.21588692	.38632813	.29099634	701475.38	715533.81	2349654.8	378231.03	.23451436
2011	GRC	.24268436	.48476562	.32771808	42560.676	83517.594	325848.25	29683.352	.22669807
2011	HUN	.4595634	.36367187	.53967303	114320.02	105574.6	124188.59	76831.328	.44264483
2011	IDN	.14627622	.070849612	.15530153	218789.19	195968.8	832968.38	127604.21	.18632506
2011	IND	.2167628	.5660156	.40561432	338087.94	376792.91	1924106.6	267603.03	.16656078
2011	IRL	.44567034	.25205079	.48585877	217243.02	164753.3	159065.59	125134.4	.43781433
2011	ITA	.27044183	.50224608	.43626168	596636.69	621037.81	2123707.5	396762.66	.22829384
2011	JPN	.16833308	.48164064	.28390875	895486.5	870637.13	5878861	589567.81	.1285197
2011	KOR	.40093651	.36523438	.48749223	612792.94	552991.88	1025119.8	426459.44	.33761987
2011	LTU	.33456895	.49492186	.4562892	20509.33	21148.068	40807.078	12182.675	.34490064
2011	LUX	.61236715	.27607423	.62883818	90521.898	72854.234	40689.336	60747.992	.55524385
2011	LVA	.24271908	.32539064	.32602322	10529.417	10985.575	27400.549	6326.1421	.28962788
2011	MEX	.30031478	.54326171	.39974299	343625.19	342163.78	1145353.5	202667.19	.22979763
2011	MLT	.39481273	.35664064	.46694332	5513.3154	6200.8027	9070.5146	3611.7332	.42518342
2011	NLD	.39239886	.39023438	.45555824	537108.19	446994.97	724100.06	321358.38	.35441804
2011	POL	.34310523	.48632813	.49887308	226830.7	223457.42	483953.94	153105.7	.31438133
2011	PRT	.27884114	.53623044	.44768804	57468.406	78516.703	244026.63	43422.516	.26042452
2011	ROU	.23897155	.35585937	.34157071	54125.957	65697.234	191317.56	38061.824	.26766741
2011	RUS	.061855376	0	.061319266	485518.25	362247.97	1578578.3	135462.27	.17549953
2011	RoW	.21006577	.30273438	.25971791	3197176	3484382.5	11000000	2101143	.24542786
2011	SVK	.41948664	.43085939	.52338201	62821.762	60670.238	92326.828	40367.285	.39104602
2011	SVN	.36449185	.36523438	.4213624	25313.641	25272.148	46939.156	15291.549	.34977397
2011	SWE	.31866631	.44335938	.41679004	249485	210863.16	470877.88	140179.7	.29271796
2011	TUR	.22190583	.50341797	.3773022	157020.39	233376.36	809932.38	106814.5	.24135239
2011	TWN	.47279847	.41757813	.5285551	338208.69	293689.38	414900.31	218443.53	.38996929
2011	USA	.149148	.53154296	.27291948	1841074.9	2398985.5	15700000	1422981.4	.13676389
