Sectors	AUS Max	AUS Min	AUS Exports	AUT Max	AUT Min	AUT Exports	BEL Max	BEL Min	BEL Exports	BGR Max	BGR Min	BGR Exports	BRA Max	BRA Min	BRA Exports	CAN Max	CAN Min	CAN Exports	CHN Max	CHN Min	CHN Exports	CYP Max	CYP Min	CYP Exports	CZE Max	CZE Min	CZE Exports	DEU Max	DEU Min	DEU Exports	DNK Max	DNK Min	DNK Exports	ESP Max	ESP Min	ESP Exports	EST Max	EST Min	EST Exports	FIN Max	FIN Min	FIN Exports	FRA Max	FRA Min	FRA Exports	GBR Max	GBR Min	GBR Exports	GRC Max	GRC Min	GRC Exports	HUN Max	HUN Min	HUN Exports	IDN Max	IDN Min	IDN Exports	IND Max	IND Min	IND Exports	IRL Max	IRL Min	IRL Exports	ITA Max	ITA Min	ITA Exports	JPN Max	JPN Min	JPN Exports	KOR Max	KOR Min	KOR Exports	LTU Max	LTU Min	LTU Exports	LUX Max	LUX Min	LUX Exports	LVA Max	LVA Min	LVA Exports	MEX Max	MEX Min	MEX Exports	MLT Max	MLT Min	MLT Exports	NLD Max	NLD Min	NLD Exports	POL Max	POL Min	POL Exports	PRT Max	PRT Min	PRT Exports	ROU Max	ROU Min	ROU Exports	RUS Max	RUS Min	RUS Exports	RoW Max	RoW Min	RoW Exports	SVK Max	SVK Min	SVK Exports	SVN Max	SVN Min	SVN Exports	SWE Max	SWE Min	SWE Exports	TUR Max	TUR Min	TUR Exports	TWN Max	TWN Min	TWN Exports	USA Max	USA Min	USA Exports
11	173732.09581600004	0.0	326818.2302579999	128072.175459	11579.284705999977	212266.79213900003	243623.12865999996	30306.994330999965	371397.63218600006	17893.008738999994	0.0	23898.362875000003	197675.460536	0.0	294453.4471530001	289934.5053990001	0.0	518169.64164999983	1470879.0437940005	0.0	2086189.1641129986	4810.961816	0.0	4868.039618000002	111987.56088099998	1538.266969999997	164829.451183	813030.0034510002	0.0	1602979.1313000002	94044.58488599998	1909.300469000009	159117.51981000003	282119.637088	0.0	386533.806313	6720.661882999999	1.8189894035458565E-12	11484.274585	71284.39490100002	0.0	104298.30734999996	460075.39556000015	14015.938560000155	691459.887288	416884.9693730001	0.0	701475.3540340001	42560.677220000005	1.4551915228366852E-11	42560.677220000005	76831.32774800001	12410.816121000025	114320.01827499997	147639.81921399996	0.0	218789.19022399993	269748.98186199996	0.0	338087.950164	131443.20309	37376.05202599999	217243.02280700003	423402.23343300004	1.1641532182693481E-10	596636.6741679999	589567.8385990004	0.0	895486.5191159998	443065.3523540001	1.1641532182693481E-10	612792.9435330002	12802.860934999997	1893.6152699999984	20509.330217000002	62935.890982	40987.05144299998	90521.89744300001	6416.135009999998	182.1059660000028	10529.416662	224458.66532300002	1.1641532182693481E-10	343625.190216	3706.598541	0.1972670000004655	5513.315561	324575.2827500001	61350.67508100008	537108.2064490002	154875.29656700004	0.0	226830.70523099997	45464.173857000016	0.0	57468.404322	42365.51268700002	0.0	54125.958309	138111.30088199998	0.0	485518.2353309999	2356155.012313001	9.313225746154785E-10	3197176.0527499984	40898.523658	7987.073470999996	62821.76302099999	15603.389109999991	163.40714000000298	25313.641226	142160.63336700003	3905.6395249999186	249485.00373899998	113215.02262100001	2841.349423000007	157020.395946	225198.72192300003	11699.002928000002	338208.67786600004	1450559.2422170006	4.6566128730773926E-10	1841074.8699910007
10	173732.09581600007	0.0	326818.2302579999	128072.17545899998	5273.599854	212266.79213900006	243623.12865999996	20644.485094999953	371397.632186	17893.008739	0.0	23898.362874999995	198741.72934199998	0.0	294453.4471530001	289934.5053990001	0.0	518169.64164999995	1476573.9615620007	0.0	2086189.1641129989	4810.961816	1.8189894035458565E-12	4868.039618000002	111987.560881	704.3131280000089	164829.451183	813030.0034510001	0.0	1602979.1313000002	94044.58488600001	1909.3004689999798	159117.51981000003	282119.63708799996	0.0	386533.806313	6720.661883	0.0	11484.274585000001	72636.646306	1.4551915228366852E-11	104298.30734999996	460075.3955600001	14015.938559999922	691459.887288	416884.9693730001	0.0	701475.3540340001	42560.677220000005	0.0	42560.67722000001	76831.327748	12410.81612100001	114320.01827499997	147639.81921400002	0.0	218789.19022399996	269748.9818619999	0.0	338087.95016400004	131443.20309000002	24281.63809699999	217243.022807	423402.23343300004	1.1641532182693481E-10	596636.6741679998	589567.8385990002	0.0	895486.5191159996	443065.35235400003	0.0	612792.9435330001	12802.860934999997	1893.6152699999948	20509.330217000002	62935.890982	40740.95533499999	90521.89744299998	6416.135009999999	182.105966000001	10529.416662000001	224458.66532299996	0.0	343625.19021599996	3706.854006	0.0	5513.315561	324575.28275	61350.67508100008	537108.206449	154875.29656700007	2.9103830456733704E-11	226830.70523099997	45464.173857000016	0.0	57468.40432200001	42365.51268700002	0.0	54125.958308999994	138111.30088199998	0.0	485518.2353309997	2356155.0123130004	0.0	3197176.0527499993	40898.523658	7987.073470999996	62821.76302099999	15603.389109999996	163.40714000000298	25313.641225999992	142160.633367	3905.639524999977	249485.00373899998	113215.02262100001	2841.349423000007	157020.39594599998	225198.72192300003	11699.002928000002	338208.6778660001	1450559.2422170006	4.6566128730773926E-10	1841074.8699910007
9	173732.09581600004	0.0	326818.23025799985	128072.17545899998	5273.599853999971	212266.79213899994	243623.12866000002	20644.485094999953	371397.63218600006	17893.008738999997	0.0	23898.362875	198741.72934200004	0.0	294453.447153	289934.5053990001	0.0	518169.64165	1476573.9615620004	0.0	2086189.1641129996	4868.039618000001	0.0	4868.039618000002	111987.56088099998	704.3131279999798	164829.451183	813030.003451	0.0	1602979.1312999998	94044.58488599998	1909.300469000038	159117.51981000003	282119.63708799996	0.0	386533.80631300004	6720.661882999999	0.0	11484.274584999997	72636.646306	0.0	104298.30734999996	460075.39556	14015.938560000039	691459.887288	416884.96937300015	0.0	701475.3540340001	42560.677220000005	0.0	42560.677220000005	77981.931844	6939.380293999988	114320.01827499997	147639.81921399993	2.9103830456733704E-11	218789.19022400008	269748.9818619999	0.0	338087.9501640001	131443.20309000005	21238.080386000045	217243.02280699994	423402.233433	0.0	596636.6741679995	589567.8385990002	0.0	895486.5191159997	443065.35235400015	1.1641532182693481E-10	612792.9435330003	12802.860935	1893.6152699999948	20509.330217000002	62935.890982	40615.728216999996	90521.89744300002	6416.135009999998	182.105966000001	10529.416662000001	224458.665323	0.0	343625.1902160001	3706.854006	0.0	5513.315560999999	324575.28275000013	5422.818796000036	537108.206449	155213.80216400002	2.9103830456733704E-11	226830.70523099994	45464.173857	1.4551915228366852E-11	57468.40432200001	42365.512687000024	0.0	54125.958308999994	138417.37104	0.0	485518.2353309996	2356155.0123130004	0.0	3197176.0527500003	40898.523658	7987.073470999996	62821.763021000006	15603.389109999996	163.4071399999957	25313.641225999992	142160.633367	3905.639524999977	249485.00373899995	113215.022621	2841.349422999978	157020.39594599998	225198.72192299998	11699.002928000002	338208.67786600016	1450559.2422170003	0.0	1841074.8699910007
8	173732.09581600002	0.0	326818.23025799997	128072.17545899998	5273.599854	212266.79213899994	243623.1286600001	20644.48509500001	371397.632186	17893.008739000004	0.0	23898.36287499999	198741.72934199998	0.0	294453.44715299987	289934.5053990002	0.0	518169.64165000006	1476573.9615619997	0.0	2086189.1641129996	4868.039618000001	0.0	4868.039618000001	111987.560881	0.0	164829.45118300003	813030.0034510001	0.0	1602979.1313	94044.584886	1909.3004689999798	159117.51981000009	282119.637088	0.0	386533.8063129999	6720.661883	0.0	11484.274584999996	72636.646306	0.0	104298.30734999999	460075.3955600002	14015.938560000039	691459.887288	416884.96937299997	0.0	701475.3540339998	42560.677220000005	1.4551915228366852E-11	42560.67722	77981.931844	2018.0387060000066	114320.018275	147639.819214	2.9103830456733704E-11	218789.19022400005	269748.981862	0.0	338087.95016400004	131443.20309000005	21238.080386000045	217243.0228069999	423402.2334329999	0.0	596636.6741680003	589567.8385989999	0.0	895486.5191160002	443065.352354	0.0	612792.9435330002	12802.860935000004	1893.6152699999984	20509.330217000002	62935.89098199995	40615.72821699997	90521.89744300001	6416.135010000002	182.1059660000028	10529.416662000001	224458.66532300002	0.0	343625.190216	3706.854006000001	0.0	5513.3155609999985	324575.28275	5422.818795999978	537108.2064489999	155213.80216399996	0.0	226830.705231	45464.17385700001	0.0	57468.404321999995	42365.512686999995	1.4551915228366852E-11	54125.95830900003	138417.37104000003	0.0	485518.2353309994	2356155.0123130004	0.0	3197176.0527500007	40898.523658	7987.073470999996	62821.76302100002	15603.389109999998	0.0	25313.641226	142160.63336700003	3736.1909999999916	249485.00373899995	113215.02262100001	2841.349423000007	157020.39594599995	225198.7219230001	11699.002927999943	338208.6778660001	1450559.2422169999	4.6566128730773926E-10	1841074.869991001
7	173732.09581599996	1.1641532182693481E-10	326818.2302580001	128072.17545899999	5.820766091346741E-11	212266.79213899994	249360.86986500002	20644.48509500001	371397.632186	17893.008739	0.0	23898.362874999995	198741.72934199998	0.0	294453.447153	289934.50539900013	0.0	518169.6416500001	1476573.9615619997	0.0	2086189.164113	4868.039618000001	0.0	4868.039618000001	111987.56088100001	0.0	164829.451183	813030.0034509999	0.0	1602979.1313	94044.584886	1909.3004689999798	159117.51980999997	282119.637088	0.0	386533.8063129999	6720.661883	1.8189894035458565E-12	11484.274585000003	72636.64630600002	0.0	104298.30734999996	460075.39556	14015.938559999922	691459.8872879997	416884.96937299997	0.0	701475.3540339998	42560.67722	0.0	42560.67722	77981.93184399999	2018.038705999992	114320.018275	147639.81921399996	0.0	218789.19022400014	269748.981862	0.0	338087.9501640001	131443.20309	21238.080386000016	217243.02280699997	423402.2334329999	0.0	596636.6741679999	596211.3950109999	0.0	895486.5191160002	443065.3523540001	0.0	612792.9435329998	12818.837382000002	0.0	20509.33021699999	62935.89098199998	40615.72821699999	90521.89744300001	6416.135010000001	0.0	10529.416662000001	225920.27054999996	0.0	343625.1902160001	3706.8540060000005	0.0	5513.3155609999985	324575.28274999995	5.820766091346741E-11	537108.206449	155213.802164	0.0	226830.705231	45464.173857	0.0	57468.40432199998	42365.512686999995	0.0	54125.95830900001	138417.37103999997	0.0	485518.23533100006	2356155.012313001	0.0	3197176.0527500003	40898.52365800001	2119.649921999997	62821.76302099996	15603.389109999998	0.0	25313.641225999996	142160.633367	3736.1909999999625	249485.00373899998	113215.02262099997	2841.349423000007	157020.395946	225198.72192300003	11699.002928000002	338208.67786600004	1450559.2422169999	0.0	1841074.8699910005
6	173732.09581600002	5.820766091346741E-11	326818.230258	128072.175459	2.9103830456733704E-11	212266.79213899997	249360.86986500002	0.0	371397.63218600006	17893.008738999997	0.0	23898.362875	198741.72934200004	0.0	294453.447153	289934.50539899996	0.0	518169.64165	1476573.9615619997	0.0	2086189.1641130003	4868.039617999999	0.0	4868.039617999999	111987.560881	0.0	164829.45118299997	813030.003451	0.0	1602979.1313000005	94044.58488599997	1909.300469000009	159117.51980999997	282119.637088	0.0	386533.806313	6720.661882999999	0.0	11484.274585000003	72636.64630600001	0.0	104298.30734999996	460075.39556	14015.938560000039	691459.8872879997	416884.96937300015	0.0	701475.354034	42560.67722	0.0	42560.67722	77981.931844	2018.0387060000066	114320.01827500001	147639.81921399996	0.0	218789.1902240001	269748.98186199996	0.0	338087.95016400004	131443.20309	18286.495273000008	217243.02280699997	423402.23343299987	0.0	596636.674168	596211.3950109999	0.0	895486.5191160003	443065.352354	0.0	612792.943533	12818.837382000005	0.0	20509.330216999995	62935.890981999975	40537.160415999984	90521.897443	6416.135009999998	0.0	10529.416662	226843.672507	0.0	343625.19021599984	3706.854006	0.0	5513.315561	324575.28274999995	0.0	537108.206449	155213.80216400002	0.0	226830.705231	45464.173857	0.0	57468.404321999995	42365.51268700001	0.0	54125.958309	138417.37104000003	0.0	485518.2353309998	2356155.012313001	0.0	3197176.052750002	40898.523658000006	1687.2939499999993	62821.76302099999	15603.38911	3.637978807091713E-12	25313.641226	142160.633367	0.0	249485.00373899998	113215.02262099998	2841.349423000007	157020.39594599998	225198.72192300003	11699.002928000002	338208.67786600004	1450559.242217	0.0	1841074.869991
5	173732.095816	0.0	326818.2302580002	128072.17545900002	2.9103830456733704E-11	212266.792139	249360.86986500002	0.0	371397.632186	17893.008738999994	0.0	23898.362874999995	198741.729342	0.0	294453.44715300004	289934.505399	0.0	518169.6416499998	1476573.9615620002	0.0	2086189.1641130005	4868.039618000002	0.0	4868.039618000002	111987.56088100001	0.0	164829.45118299994	813030.0034510001	0.0	1602979.1313	94044.584886	1909.3004689999798	159117.51981000006	282119.637088	0.0	386533.8063129999	6720.661883	0.0	11484.274585000003	72636.64630599998	0.0	104298.30734999996	460075.39556	14015.938560000039	691459.887288	416884.96937299997	0.0	701475.3540340001	42560.67722	0.0	42560.67722	77981.931844	0.0	114320.01827500001	147639.81921400005	2.9103830456733704E-11	218789.1902240001	269748.981862	0.0	338087.95016400004	131443.20309	18134.525993000017	217243.022807	423402.2334329999	0.0	596636.6741680001	596211.395011	0.0	895486.5191160002	443065.352354	0.0	612792.9435330001	12818.837382000002	0.0	20509.330216999995	62935.89098200003	40537.16041600006	90521.897443	6416.135009999997	1.8189894035458565E-12	10529.416662	226843.67250700007	5.820766091346741E-11	343625.1902159997	3706.8540060000005	0.0	5513.315561000002	324575.28275	5.820766091346741E-11	537108.2064489999	155213.802164	0.0	226830.705231	45464.173856999994	0.0	57468.404321999995	42365.51268700002	1.4551915228366852E-11	54125.958309	138417.37104000003	0.0	485518.235331	2356155.012313001	0.0	3197176.052750001	40898.52365799999	1687.2939499999993	62821.76302100002	15603.389110000004	0.0	25313.641226000003	142160.63336700006	2.9103830456733704E-11	249485.00373899995	113215.02262099998	2841.349423000007	157020.395946	225198.72192299998	11699.002928000002	338208.67786600004	1450559.2422169999	0.0	1841074.8699909998
4	173732.095816	0.0	326818.23025799997	128072.17545899995	0.0	212266.79213899997	249360.86986500002	0.0	371397.6321859999	17893.008738999997	0.0	23898.362874999988	198741.729342	0.0	294453.4471529999	289934.5053990001	0.0	518169.6416499999	1476573.961562	0.0	2086189.1641130007	4868.0396180000025	0.0	4868.0396180000025	111987.56088099997	0.0	164829.45118299997	813030.0034510001	0.0	1602979.1313000005	94044.58488600001	1492.7979890000424	159117.51981000009	282119.637088	0.0	386533.8063129999	6720.6618830000025	0.0	11484.274585000003	72636.64630600001	0.0	104298.30734999996	460075.39556	0.0	691459.8872880002	416884.96937299997	0.0	701475.354034	42560.67722000001	0.0	42560.67722000001	77981.93184400002	0.0	114320.01827500001	147639.819214	2.9103830456733704E-11	218789.19022400005	269748.9818619999	5.820766091346741E-11	338087.95016400004	131443.20308999997	9414.611005999934	217243.02280699994	423402.233433	0.0	596636.6741679999	596211.3950109999	1.1641532182693481E-10	895486.5191160002	443065.3523540001	1.1641532182693481E-10	612792.943533	12818.837382	0.0	20509.330216999995	62935.89098199999	34923.502113999995	90521.897443	6416.135010000004	0.0	10529.416662	226843.67250700004	0.0	343625.19021599996	3706.854005999999	0.0	5513.315561000002	324575.2827499999	0.0	537108.2064489999	155213.802164	0.0	226830.70523099997	45464.17385699999	0.0	57468.404321999995	42365.512686999995	0.0	54125.958308999994	138417.37104000003	0.0	485518.23533099995	2356155.012313	0.0	3197176.0527500017	40898.523658	1362.0910629999998	62821.76302099999	15603.38911	0.0	25313.641225999996	142160.633367	0.0	249485.00373899995	113215.022621	2841.349422999978	157020.39594599998	225198.72192299995	0.0	338208.67786600004	1450559.2422169996	0.0	1841074.869991
3	173732.095816	0.0	326818.23025800026	128072.17545899998	0.0	212266.79213900003	249360.86986499996	0.0	371397.632186	17893.008738999997	0.0	23898.362874999995	198741.72934200004	0.0	294453.447153	289934.505399	0.0	518169.6416500001	1476573.9615620002	0.0	2086189.1641129996	4868.039618000001	0.0	4868.039618000001	111987.56088100001	2.9103830456733704E-11	164829.45118300006	813030.003451	0.0	1602979.1313000002	94044.58488600001	0.0	159117.51981000003	282119.637088	0.0	386533.80631300004	6720.661882999999	0.0	11484.274585000003	72636.64630599998	0.0	104298.30735000002	460075.3955600001	0.0	691459.887288	416884.9693730001	0.0	701475.3540340001	42560.67722	0.0	42560.67722	77981.93184399998	0.0	114320.01827499997	147639.81921399996	0.0	218789.19022400002	269748.981862	0.0	338087.9501640001	131443.20309000002	9414.611006000021	217243.02280699997	423402.23343300004	0.0	596636.6741679999	596211.395011	0.0	895486.5191159999	443065.35235400003	0.0	612792.9435330001	12818.837382000005	0.0	20509.330217	62935.89098200002	34923.50211400003	90521.89744300001	6416.135010000001	0.0	10529.416661999996	226843.6725069999	0.0	343625.1902160001	3706.854005999999	0.0	5513.315561	324575.2827499999	0.0	537108.2064489999	155213.80216399994	0.0	226830.7052310001	45464.17385699999	0.0	57468.40432200002	42365.512686999995	0.0	54125.958309	138417.37103999997	0.0	485518.23533099995	2356155.0123129985	0.0	3197176.0527500007	40898.523658	1362.0910629999926	62821.763021000006	15603.38911	0.0	25313.641226000007	142160.63336699997	2.9103830456733704E-11	249485.00373899998	113215.022621	0.0	157020.39594600003	225198.721923	0.0	338208.6778659999	1450559.2422169999	0.0	1841074.869991
2	173732.09581600002	0.0	326818.23025800014	128072.17545900008	0.0	212266.79213899997	249360.86986500002	5.820766091346741E-11	371397.63218599994	17893.008738999994	0.0	23898.362875	198741.72934200004	0.0	294453.4471530001	289934.505399	0.0	518169.64164999995	1476573.9615619997	0.0	2086189.1641130005	4868.039618	0.0	4868.039617999999	111987.56088099998	0.0	164829.451183	813030.0034509999	0.0	1602979.1313000002	94044.58488600001	0.0	159117.51981000003	282119.6370880001	0.0	386533.8063129999	6720.661883	0.0	11484.274585000001	72636.64630600001	0.0	104298.30734999997	460075.39555999986	0.0	691459.887288	416884.96937299997	0.0	701475.3540339998	42560.677220000005	0.0	42560.677220000005	77981.93184399996	0.0	114320.01827499994	147639.81921400002	0.0	218789.19022399987	269748.98186199996	0.0	338087.95016400004	131443.20309	5687.700776999991	217243.02280700003	423402.23343299987	0.0	596636.6741680002	596211.3950110001	0.0	895486.5191159998	443065.35235399986	0.0	612792.9435330003	12818.837381999998	0.0	20509.330217	62935.890981999975	34923.50211399999	90521.89744300002	6416.135010000002	0.0	10529.416662000001	226843.67250699995	5.820766091346741E-11	343625.19021600013	3736.4444320000007	0.0	5513.315561	324575.28274999995	0.0	537108.2064490002	155213.80216400002	0.0	226830.70523099997	45464.173857	0.0	57468.40432200002	42365.51268700002	0.0	54125.958308999994	138417.37103999997	0.0	485518.23533100024	2356155.0123130004	4.6566128730773926E-10	3197176.052749999	40898.52365799999	7.275957614183426E-12	62821.763021000006	15603.389110000006	0.0	25313.641226000003	142160.63336699997	0.0	249485.0037390001	113215.02262099995	0.0	157020.39594599998	225198.721923	0.0	338208.677866	1450559.2422169996	0.0	1841074.8699909998
1	173732.095816	0.0	326818.2302580001	128072.17545899998	0.0	212266.79213899994	249360.86986500002	0.0	371397.632186	17893.008739	0.0	23898.362875000003	198741.72934200004	0.0	294453.447153	289934.505399	0.0	518169.6416499999	1476573.961562	0.0	2086189.164113001	4868.039618000001	0.0	4868.039618000001	111987.56088099998	0.0	164829.45118300003	813030.0034510001	2.3283064365386963E-10	1602979.1313	94044.58488599998	0.0	159117.51981000006	282119.637088	0.0	386533.806313	6720.661883000001	0.0	11484.274584999994	72636.646306	0.0	104298.30734999997	460075.39556000003	0.0	691459.8872880003	416884.9693729999	0.0	701475.3540339998	42560.67721999999	0.0	42560.67721999999	77981.93184399999	1.4551915228366852E-11	114320.018275	147639.81921400002	0.0	218789.190224	269748.98186199996	0.0	338087.95016400004	131443.20309	5687.700776999991	217243.022807	423402.233433	0.0	596636.6741680001	596211.395011	1.1641532182693481E-10	895486.5191160002	443065.35235400003	0.0	612792.943533	12818.837382000003	0.0	20509.330217000002	63067.88164999999	32164.897702999995	90521.89744300001	6416.13501	0.0	10529.416662	226843.672507	0.0	343625.19021599996	3736.4444320000002	0.0	5513.315561	324575.2827499999	0.0	537108.2064489999	155213.802164	0.0	226830.705231	45464.173857	0.0	57468.40432200001	42365.512687	1.4551915228366852E-11	54125.95830899999	138417.37104	0.0	485518.23533100006	2356155.0123129995	0.0	3197176.0527500007	40898.523657999984	0.0	62821.76302100002	15603.389110000004	0.0	25313.641225999992	142160.633367	2.9103830456733704E-11	249485.003739	113215.02262099998	0.0	157020.395946	225198.721923	0.0	338208.6778660001	1450559.242217	0.0	1841074.8699910003
Run 0 completed after 7300ms
